index,Time (s),HR (BPM),RESP (BPM),SpO2 (%),TEMP (*C),OUTPUT
199,199,108,13,98,36,Abnormal
200,200,108,13,98,36,Abnormal
201,201,108,13,98,36,Abnormal
202,202,108,13,98,36,Abnormal
203,203,107,13,98,36,Abnormal
204,204,107,13,98,35,Abnormal
205,205,107,13,98,35,Abnormal
206,206,107,13,98,36,Abnormal
207,207,107,13,98,36,Abnormal
208,208,107,13,98,36,Abnormal
209,209,107,13,98,36,Abnormal
210,210,107,13,98,36,Abnormal
211,211,106,13,98,36,Abnormal
212,212,106,13,98,35,Abnormal
213,213,106,13,98,35,Abnormal
214,214,107,13,98,36,Abnormal
215,215,107,13,98,36,Abnormal
216,216,107,13,98,36,Abnormal
217,217,107,14,98,36,Abnormal
218,218,107,14,98,36,Abnormal
219,219,108,14,98,36,Abnormal
220,220,108,14,98,36,Abnormal
221,221,108,14,98,36,Abnormal
222,222,108,14,98,35,Abnormal
223,223,108,14,98,35,Abnormal
224,224,107,14,98,34,Abnormal
225,225,107,14,98,34,Abnormal
226,226,107,14,98,35,Abnormal
227,227,107,14,98,35,Abnormal
228,228,107,14,98,36,Abnormal
229,229,106,14,98,36,Abnormal
230,230,107,14,98,36,Abnormal
231,231,107,14,98,36,Abnormal
232,232,106,14,98,36,Abnormal
233,233,106,14,98,36,Abnormal
234,234,107,14,98,35,Abnormal
235,235,107,14,98,35,Abnormal
236,236,107,14,98,36,Abnormal
237,237,107,14,98,36,Abnormal
238,238,107,14,98,37,Abnormal
239,239,108,14,98,37,Abnormal
240,240,107,14,98,36,Abnormal
241,241,107,14,98,36,Abnormal
242,242,107,14,98,36,Abnormal
243,243,107,14,98,36,Abnormal
244,244,107,14,98,35,Abnormal
245,245,106,14,98,35,Abnormal
246,246,106,14,98,36,Abnormal
247,247,107,14,98,36,Abnormal
248,248,107,14,98,36,Abnormal
249,249,107,14,98,36,Abnormal
250,250,107,15,98,36,Abnormal
251,251,108,15,98,36,Abnormal
252,252,108,15,98,36,Abnormal
253,253,107,15,98,36,Abnormal
254,254,107,14,98,36,Abnormal
255,255,107,14,98,36,Abnormal
256,256,108,14,98,35,Abnormal
257,257,107,14,98,35,Abnormal
258,258,107,15,98,36,Abnormal
259,259,107,15,98,36,Abnormal
260,260,107,15,98,36,Abnormal
261,261,107,15,98,36,Abnormal
262,262,107,15,98,36,Abnormal
263,263,108,15,98,36,Abnormal
264,264,108,15,98,37,Abnormal
265,265,107,15,98,37,Abnormal
266,266,107,15,98,36,Abnormal
267,267,107,15,98,36,Abnormal
268,268,107,15,98,37,Abnormal
269,269,106,15,98,37,Abnormal
270,270,107,15,98,36,Abnormal
271,271,107,15,98,36,Abnormal
272,272,107,15,98,37,Abnormal
273,273,106,15,98,37,Abnormal
274,274,106,15,98,36,Abnormal
275,275,106,15,98,36,Abnormal
276,276,106,14,98,36,Abnormal
277,277,107,14,98,36,Abnormal
278,278,106,14,98,37,Abnormal
279,279,106,15,98,37,Abnormal
280,280,107,15,98,36,Abnormal
281,281,107,15,98,36,Abnormal
282,282,107,15,98,36,Abnormal
283,283,107,15,98,36,Abnormal
284,284,107,15,98,36,Abnormal
285,285,108,15,98,36,Abnormal
286,286,107,15,98,37,Abnormal
287,287,107,15,98,37,Abnormal
288,288,107,15,98,35,Abnormal
289,289,107,15,98,35,Abnormal
290,290,107,15,98,36,Abnormal
291,291,108,15,98,36,Abnormal
292,292,108,15,98,37,Abnormal
293,293,108,15,98,37,Abnormal
294,294,108,15,98,36,Abnormal
295,295,108,15,98,36,Abnormal
296,296,108,15,98,35,Abnormal
297,297,108,15,98,35,Abnormal
298,298,108,15,98,36,Abnormal
299,299,108,15,98,36,Abnormal
300,300,107,15,98,37,Abnormal
301,301,107,16,98,37,Abnormal
302,302,107,18,98,37,Abnormal
303,303,107,18,98,37,Abnormal
304,304,107,18,98,36,Abnormal
305,305,107,18,98,36,Abnormal
306,306,107,18,98,37,Abnormal
307,307,107,18,98,37,Abnormal
308,308,108,18,98,37,Abnormal
309,309,107,18,98,37,Abnormal
310,310,108,18,98,37,Abnormal
311,311,108,18,98,37,Abnormal
312,312,107,18,98,36,Abnormal
313,313,108,18,98,36,Abnormal
314,314,108,18,98,37,Abnormal
315,315,108,18,98,37,Abnormal
316,316,107,18,98,36,Abnormal
317,317,107,18,98,36,Abnormal
318,318,108,18,98,37,Abnormal
319,319,108,18,98,37,Abnormal
320,320,107,18,98,36,Abnormal
321,321,107,18,98,36,Abnormal
322,322,107,17,98,36,Abnormal
323,323,107,17,98,36,Abnormal
324,324,106,17,98,37,Abnormal
325,325,106,17,98,37,Abnormal
326,326,106,17,98,36,Abnormal
327,327,107,17,98,36,Abnormal
328,328,107,17,98,37,Abnormal
329,329,107,17,98,37,Abnormal
330,330,107,17,98,37,Abnormal
331,331,107,17,98,37,Abnormal
332,332,107,17,98,36,Abnormal
333,333,107,17,98,36,Abnormal
334,334,107,15,98,38,Abnormal
335,335,107,15,98,38,Abnormal
336,336,107,15,98,37,Abnormal
337,337,107,15,98,37,Abnormal
338,338,107,15,98,36,Abnormal
339,339,107,15,98,36,Abnormal
340,340,107,15,98,37,Abnormal
341,341,106,15,98,37,Abnormal
342,342,106,15,98,36,Abnormal
343,343,106,15,98,36,Abnormal
344,344,106,15,98,36,Abnormal
345,345,106,15,98,36,Abnormal
346,346,106,14,98,35,Abnormal
347,347,106,14,98,35,Abnormal
348,348,106,14,98,36,Abnormal
349,349,106,14,98,36,Abnormal
350,350,106,14,98,36,Abnormal
351,351,106,14,98,36,Abnormal
352,352,106,14,98,36,Abnormal
353,353,106,14,98,36,Abnormal
354,354,106,15,98,37,Abnormal
355,355,107,15,98,37,Abnormal
356,356,107,15,98,36,Abnormal
357,357,107,15,98,36,Abnormal
358,358,107,15,98,36,Abnormal
359,359,107,15,98,36,Abnormal
360,360,107,15,98,36,Abnormal
361,361,107,15,98,36,Abnormal
362,362,106,15,98,35,Abnormal
363,363,106,15,98,35,Abnormal
364,364,106,15,98,34,Abnormal
365,365,106,15,98,34,Abnormal
366,366,106,15,98,35,Abnormal
367,367,106,15,98,35,Abnormal
368,368,106,15,98,35,Abnormal
369,369,106,15,98,35,Abnormal
370,370,106,15,98,35,Abnormal
371,371,106,15,98,35,Abnormal
372,372,107,15,98,34,Abnormal
373,373,107,16,98,34,Abnormal
374,374,107,16,98,35,Abnormal
375,375,107,16,98,35,Abnormal
376,376,107,16,98,34,Abnormal
377,377,107,16,98,34,Abnormal
378,378,107,17,98,34,Abnormal
379,379,107,17,98,34,Abnormal
380,380,107,17,98,34,Abnormal
381,381,107,17,98,34,Abnormal
382,382,107,17,98,35,Abnormal
383,383,106,16,98,35,Abnormal
384,384,107,15,98,36,Abnormal
385,385,107,14,98,36,Abnormal
386,386,106,13,98,37,Abnormal
387,387,107,12,98,37,Abnormal
388,388,106,11,98,36,Abnormal
389,389,107,10,98,36,Abnormal
390,390,107,9,98,36,Abnormal
391,391,107,8,98,36,Abnormal
392,392,106,7,98,35,Abnormal
393,393,107,7,98,35,Abnormal
394,394,107,,98,35,Abnormal
395,395,107,,98,35,Abnormal
396,396,106,,98,36,Abnormal
397,397,106,11,98,36,Abnormal
398,398,106,11,98,37,Abnormal
399,399,107,12,99,37,Abnormal
400,400,107,12,99,38,Abnormal
401,401,106,12,99,38,Abnormal
402,402,107,12,99,37,Abnormal
403,403,107,12,99,37,Abnormal
404,404,107,12,99,36,Abnormal
405,405,107,12,99,36,Abnormal
406,406,107,11,99,37,Abnormal
407,407,107,10,99,37,Abnormal
408,408,106,11,99,38,Abnormal
409,409,106,11,99,38,Abnormal
410,410,106,11,99,37,Abnormal
411,411,106,11,99,37,Abnormal
412,412,105,11,99,38,Abnormal
413,413,105,11,99,38,Abnormal
414,414,105,10,99,37,Abnormal
415,415,105,10,99,37,Abnormal
416,416,105,10,99,37,Abnormal
417,417,106,10,99,37,Abnormal
418,418,106,10,99,37,Abnormal
419,419,106,10,99,37,Abnormal
420,420,106,10,99,38,Abnormal
421,421,107,10,98,38,Abnormal
422,422,106,10,98,37,Abnormal
423,423,106,10,98,37,Abnormal
424,424,107,10,98,38,Abnormal
425,425,107,10,98,38,Abnormal
426,426,107,10,98,37,Abnormal
427,427,106,10,98,37,Abnormal
428,428,106,10,98,38,Abnormal
429,429,106,10,98,38,Abnormal
430,430,106,10,98,37,Abnormal
431,431,106,10,98,37,Abnormal
432,432,106,9,98,38,Abnormal
433,433,105,13,98,38,Abnormal
434,434,105,13,98,37,Abnormal
435,435,105,13,98,37,Abnormal
436,436,105,13,98,38,Abnormal
437,437,105,12,98,38,Abnormal
438,438,105,11,98,38,Abnormal
439,439,106,12,98,38,Abnormal
440,440,106,12,98,37,Abnormal
441,441,106,12,98,37,Abnormal
442,442,106,12,98,38,Abnormal
443,443,106,13,98,38,Abnormal
444,444,106,13,98,38,Abnormal
445,445,106,13,98,38,Abnormal
446,446,106,13,98,37,Abnormal
447,447,105,14,98,37,Abnormal
448,448,105,14,98,38,Abnormal
449,449,105,14,98,38,Abnormal
450,450,105,14,98,37,Abnormal
451,451,106,14,98,37,Abnormal
452,452,105,15,98,38,Abnormal
453,453,106,15,98,38,Abnormal
454,454,106,15,98,37,Abnormal
455,455,106,15,98,37,Abnormal
456,456,106,15,98,38,Abnormal
457,457,107,15,98,38,Abnormal
458,458,107,15,98,37,Abnormal
459,459,107,15,98,37,Abnormal
460,460,107,14,98,38,Abnormal
461,461,107,14,98,38,Abnormal
462,462,107,14,98,38,Abnormal
463,463,107,15,98,38,Abnormal
464,464,107,15,98,37,Abnormal
465,465,107,15,98,37,Abnormal
466,466,107,15,98,38,Abnormal
467,467,107,15,98,38,Abnormal
468,468,108,14,98,38,Abnormal
469,469,108,14,98,38,Abnormal
470,470,108,14,98,38,Abnormal
471,471,107,14,98,38,Abnormal
472,472,107,14,98,37,Abnormal
473,473,107,14,98,37,Abnormal
474,474,107,14,98,38,Abnormal
475,475,107,14,98,38,Abnormal
476,476,107,14,98,37,Abnormal
477,477,106,14,98,37,Abnormal
478,478,106,14,98,37,Abnormal
479,479,106,14,98,37,Abnormal
480,480,106,14,98,38,Abnormal
0,0,110,19,97,38,Abnormal
1,1,110,19,97,36,Abnormal
2,2,110,19,97,36,Abnormal
3,3,110,19,97,37,Abnormal
4,4,110,19,97,37,Abnormal
5,5,110,19,96,36,Abnormal
6,6,110,18,96,36,Abnormal
7,7,110,18,96,37,Abnormal
8,8,110,18,96,37,Abnormal
9,9,110,18,96,36,Abnormal
10,10,110,18,96,36,Abnormal
11,11,110,18,96,37,Abnormal
12,12,110,18,96,37,Abnormal
13,13,110,18,96,36,Abnormal
14,14,110,18,97,36,Abnormal
15,15,110,18,97,37,Abnormal
16,16,110,18,97,37,Abnormal
17,17,110,18,97,37,Abnormal
18,18,110,18,97,37,Abnormal
19,19,110,18,97,37,Abnormal
20,20,110,18,97,37,Abnormal
21,21,110,18,97,36,Abnormal
22,22,110,18,97,36,Abnormal
23,23,110,18,97,37,Abnormal
24,24,110,18,97,37,Abnormal
25,25,111,18,97,37,Abnormal
26,26,111,18,97,37,Abnormal
27,27,111,18,97,38,Abnormal
28,28,111,18,97,38,Abnormal
29,29,111,18,97,38,Abnormal
30,30,111,18,97,38,Abnormal
31,31,111,18,97,39,Abnormal
32,32,111,19,97,39,Abnormal
33,33,111,19,97,38,Abnormal
34,34,111,19,97,38,Abnormal
35,35,111,19,97,39,Abnormal
36,36,111,19,97,39,Abnormal
37,37,111,19,97,38,Abnormal
38,38,111,19,97,38,Abnormal
39,39,111,19,97,38,Abnormal
40,40,111,19,97,38,Abnormal
41,41,111,19,97,38,Abnormal
42,42,113,19,97,38,Abnormal
43,43,111,19,97,37,Abnormal
44,44,111,19,97,37,Abnormal
45,45,111,19,97,39,Abnormal
46,46,111,19,97,39,Abnormal
47,47,111,19,97,38,Abnormal
48,48,111,19,97,38,Abnormal
49,49,111,19,97,39,Abnormal
50,50,111,19,97,39,Abnormal
51,51,111,19,97,38,Abnormal
52,52,111,19,97,38,Abnormal
53,53,111,19,97,39,Abnormal
54,54,111,19,97,39,Abnormal
55,55,111,19,97,39,Abnormal
56,56,111,19,97,39,Abnormal
57,57,111,19,97,39,Abnormal
58,58,111,19,97,39,Abnormal
59,59,111,19,97,39,Abnormal
60,60,111,19,97,39,Abnormal
61,61,111,19,97,40,Abnormal
62,62,111,19,97,40,Abnormal
63,63,110,19,97,39,Abnormal
64,64,110,19,97,39,Abnormal
65,65,110,19,97,40,Abnormal
66,66,110,19,97,40,Abnormal
67,67,110,19,97,41,Abnormal
68,68,110,19,97,41,Abnormal
69,69,110,20,97,40,Abnormal
70,70,110,20,97,40,Abnormal
71,71,110,20,97,40,Abnormal
72,72,110,20,97,40,Abnormal
73,73,110,20,97,41,Abnormal
74,74,110,20,97,41,Abnormal
75,75,110,21,97,40,Abnormal
76,76,110,21,97,40,Abnormal
77,77,110,21,97,41,Abnormal
78,78,110,21,97,41,Abnormal
79,79,110,21,97,42,Abnormal
80,80,110,21,97,42,Abnormal
81,81,110,20,97,41,Abnormal
82,82,111,20,97,41,Abnormal
83,83,110,20,97,42,Abnormal
84,84,110,20,97,42,Abnormal
85,85,110,20,97,41,Abnormal
86,86,110,20,97,41,Abnormal
87,87,110,20,97,42,Abnormal
88,88,108,19,97,42,Abnormal
89,89,110,19,97,41,Abnormal
90,90,110,19,97,41,Abnormal
91,91,110,19,97,42,Abnormal
92,92,110,19,97,42,Abnormal
93,93,110,20,97,41,Abnormal
94,94,110,20,97,41,Abnormal
95,95,111,20,97,42,Abnormal
96,96,111,20,97,42,Abnormal
97,97,111,20,97,41,Abnormal
98,98,111,20,97,41,Abnormal
99,99,111,20,97,42,Abnormal
100,100,111,20,97,42,Abnormal
101,101,111,19,97,41,Abnormal
102,102,111,19,97,41,Abnormal
103,103,111,19,97,42,Abnormal
104,104,111,19,98,42,Abnormal
105,105,111,19,98,41,Abnormal
106,106,111,19,98,41,Abnormal
107,107,111,19,98,42,Abnormal
108,108,111,19,98,42,Abnormal
109,109,111,19,98,41,Abnormal
110,110,111,19,98,41,Abnormal
111,111,111,19,98,42,Abnormal
112,112,111,19,98,42,Abnormal
113,113,111,19,98,41,Abnormal
114,114,111,19,99,41,Abnormal
115,115,111,19,99,42,Abnormal
116,116,111,19,99,42,Abnormal
117,117,111,19,99,41,Abnormal
118,118,111,19,99,41,Abnormal
119,119,111,18,99,42,Abnormal
120,120,111,18,99,42,Abnormal
121,121,111,18,99,41,Abnormal
122,122,111,18,99,41,Abnormal
123,123,111,19,99,42,Abnormal
124,124,111,19,99,42,Abnormal
125,125,111,19,99,41,Abnormal
126,126,111,19,99,41,Abnormal
127,127,111,19,99,42,Abnormal
128,128,111,20,99,42,Abnormal
129,129,110,20,99,41,Abnormal
130,130,110,20,99,41,Abnormal
131,131,110,20,99,42,Abnormal
132,132,110,20,99,42,Abnormal
133,133,110,21,99,41,Abnormal
134,134,110,21,99,41,Abnormal
135,135,110,21,99,42,Abnormal
136,136,110,20,99,42,Abnormal
137,137,110,20,99,41,Abnormal
138,138,110,20,99,41,Abnormal
139,139,110,21,99,43,Abnormal
140,140,110,21,99,43,Abnormal
141,141,110,21,99,41,Abnormal
142,142,110,21,99,41,Abnormal
143,143,111,20,99,42,Abnormal
144,144,111,20,99,42,Abnormal
145,145,111,20,99,41,Abnormal
146,146,111,21,99,41,Abnormal
147,147,111,21,99,42,Abnormal
148,148,111,21,99,42,Abnormal
149,149,111,21,99,41,Abnormal
150,150,111,21,99,41,Abnormal
151,151,111,21,99,42,Abnormal
152,152,111,20,99,42,Abnormal
153,153,111,20,99,41,Abnormal
154,154,111,21,99,41,Abnormal
155,155,111,21,99,42,Abnormal
156,156,111,21,99,42,Abnormal
157,157,111,20,99,41,Abnormal
158,158,111,20,99,41,Abnormal
159,159,111,20,99,43,Abnormal
160,160,111,20,99,43,Abnormal
161,161,111,20,99,41,Abnormal
162,162,112,20,99,41,Abnormal
163,163,112,20,99,41,Abnormal
164,164,112,20,99,41,Abnormal
165,165,112,20,99,40,Abnormal
166,166,112,20,99,40,Abnormal
167,167,111,20,99,41,Abnormal
168,168,111,20,99,41,Abnormal
169,169,111,20,99,40,Abnormal
170,170,111,19,99,40,Abnormal
171,171,111,19,99,41,Abnormal
172,172,111,19,99,41,Abnormal
173,173,111,20,99,40,Abnormal
174,174,111,20,99,40,Abnormal
175,175,111,20,99,41,Abnormal
176,176,111,19,99,41,Abnormal
177,177,111,19,99,40,Abnormal
178,178,111,19,99,40,Abnormal
179,179,111,19,99,41,Abnormal
180,180,111,19,99,41,Abnormal
181,181,111,19,99,40,Abnormal
182,182,110,19,99,40,Abnormal
183,183,110,19,99,39,Abnormal
184,184,110,19,99,39,Abnormal
185,185,110,20,99,40,Abnormal
186,186,110,20,99,40,Abnormal
187,187,110,20,99,39,Abnormal
188,188,110,20,99,39,Abnormal
189,189,113,20,99,40,Abnormal
190,190,110,20,99,40,Abnormal
191,191,103,20,99,40,Abnormal
192,192,102,20,99,40,Abnormal
193,193,102,20,99,39,Abnormal
194,194,102,21,99,39,Abnormal
195,195,102,21,99,39,Abnormal
196,196,102,21,99,39,Abnormal
197,197,109,20,99,40,Abnormal
198,198,110,20,99,40,Abnormal
199,199,110,20,99,39,Abnormal
200,200,110,20,99,39,Abnormal
201,201,110,20,99,40,Abnormal
202,202,110,20,99,40,Abnormal
203,203,110,20,99,39,Abnormal
204,204,110,20,99,39,Abnormal
205,205,110,20,99,39,Abnormal
206,206,110,20,99,39,Abnormal
207,207,110,20,99,39,Abnormal
208,208,110,20,99,39,Abnormal
209,209,110,20,99,39,Abnormal
210,210,110,19,99,39,Abnormal
211,211,110,19,99,39,Abnormal
212,212,110,19,99,39,Abnormal
213,213,110,19,99,38,Abnormal
214,214,110,19,99,38,Abnormal
215,215,110,19,99,39,Abnormal
216,216,110,19,99,39,Abnormal
217,217,110,19,99,39,Abnormal
218,218,110,19,99,39,Abnormal
219,219,110,19,99,38,Abnormal
220,220,110,19,99,38,Abnormal
221,221,110,20,99,39,Abnormal
222,222,110,20,99,39,Abnormal
223,223,110,20,99,39,Abnormal
224,224,110,20,99,39,Abnormal
225,225,110,20,99,39,Abnormal
226,226,110,20,99,39,Abnormal
227,227,110,20,99,39,Abnormal
228,228,110,20,99,39,Abnormal
229,229,110,19,99,38,Abnormal
230,230,110,19,99,38,Abnormal
231,231,110,19,99,38,Abnormal
232,232,110,19,99,38,Abnormal
233,233,110,19,99,38,Abnormal
234,234,110,19,99,38,Abnormal
235,235,110,20,99,38,Abnormal
236,236,110,20,99,38,Abnormal
237,237,110,20,99,38,Abnormal
238,238,110,20,99,38,Abnormal
239,239,110,20,99,37,Abnormal
240,240,110,20,99,37,Abnormal
241,241,110,20,99,38,Abnormal
242,242,110,20,99,38,Abnormal
243,243,110,20,99,38,Abnormal
244,244,110,20,99,38,Abnormal
245,245,110,20,99,37,Abnormal
246,246,110,20,99,37,Abnormal
247,247,110,19,99,38,Abnormal
248,248,110,19,99,38,Abnormal
249,249,110,19,99,37,Abnormal
250,250,109,19,99,37,Abnormal
251,251,109,19,99,38,Abnormal
252,252,109,19,99,38,Abnormal
253,253,109,19,99,37,Abnormal
254,254,109,19,99,37,Abnormal
255,255,109,19,99,37,Abnormal
256,256,109,19,99,37,Abnormal
257,257,109,18,99,37,Abnormal
258,258,109,18,99,37,Abnormal
259,259,109,18,99,37,Abnormal
260,260,109,19,99,37,Abnormal
261,261,109,19,99,37,Abnormal
262,262,109,19,99,37,Abnormal
263,263,109,19,99,37,Abnormal
264,264,109,19,99,37,Abnormal
265,265,109,19,99,36,Abnormal
266,266,109,18,99,36,Abnormal
267,267,109,18,99,37,Abnormal
268,268,109,18,99,37,Abnormal
269,269,109,18,99,37,Abnormal
270,270,109,18,99,37,Abnormal
271,271,109,18,99,36,Abnormal
272,272,109,18,99,36,Abnormal
273,273,109,19,99,36,Abnormal
274,274,109,19,99,36,Abnormal
275,275,109,19,99,36,Abnormal
276,276,109,19,99,36,Abnormal
277,277,109,19,99,37,Abnormal
278,278,109,19,99,37,Abnormal
279,279,109,19,99,36,Abnormal
280,280,109,19,99,36,Abnormal
281,281,109,19,99,36,Abnormal
282,282,109,19,99,36,Abnormal
283,283,109,19,99,36,Abnormal
284,284,109,19,99,36,Abnormal
285,285,109,19,99,36,Abnormal
286,286,109,19,99,36,Abnormal
287,287,109,19,99,36,Abnormal
288,288,109,19,99,36,Abnormal
289,289,109,19,99,36,Abnormal
290,290,109,19,99,36,Abnormal
291,291,109,19,99,36,Abnormal
292,292,109,19,99,36,Abnormal
293,293,109,19,99,35,Abnormal
294,294,109,19,99,35,Abnormal
295,295,109,19,99,36,Abnormal
296,296,109,19,99,36,Abnormal
297,297,109,19,99,35,Abnormal
298,298,109,19,99,35,Abnormal
299,299,109,19,99,36,Abnormal
300,300,109,19,99,36,Abnormal
301,301,109,19,99,35,Abnormal
302,302,109,19,99,35,Abnormal
303,303,109,19,99,36,Abnormal
304,304,109,19,99,36,Abnormal
305,305,109,19,99,35,Abnormal
306,306,109,19,99,35,Abnormal
307,307,109,19,99,35,Abnormal
308,308,109,19,99,35,Abnormal
309,309,109,20,99,35,Abnormal
310,310,109,20,99,35,Abnormal
311,311,109,20,99,35,Abnormal
312,312,109,20,99,35,Abnormal
313,313,109,20,99,35,Abnormal
314,314,109,20,99,35,Abnormal
315,315,109,20,99,35,Abnormal
316,316,109,21,99,35,Abnormal
317,317,109,21,99,34,Abnormal
318,318,109,21,99,34,Abnormal
319,319,109,20,100,35,Abnormal
320,320,109,20,100,35,Abnormal
321,321,109,20,99,35,Abnormal
322,322,109,20,99,35,Abnormal
323,323,109,20,99,35,Abnormal
324,324,109,20,99,35,Abnormal
325,325,109,20,99,36,Abnormal
326,326,109,20,99,36,Abnormal
327,327,109,20,99,35,Abnormal
328,328,109,20,99,35,Abnormal
329,329,109,19,99,35,Abnormal
330,330,109,19,99,35,Abnormal
331,331,109,20,99,35,Abnormal
332,332,109,20,99,35,Abnormal
333,333,109,20,99,36,Abnormal
334,334,109,19,99,36,Abnormal
335,335,109,19,99,35,Abnormal
336,336,109,19,99,35,Abnormal
337,337,109,19,99,36,Abnormal
338,338,109,19,99,36,Abnormal
339,339,109,19,99,35,Abnormal
340,340,109,19,99,35,Abnormal
341,341,109,19,99,36,Abnormal
342,342,109,19,99,36,Abnormal
343,343,109,19,99,35,Abnormal
344,344,108,19,99,35,Abnormal
345,345,109,19,99,36,Abnormal
346,346,94,21,97,36.2,Normal
347,347,94,25,97,36.2,Normal
348,348,101,25,93,38,Abnormal
349,349,55,11,100,35,Abnormal
350,350,93,26,95,37,Normal
351,351,93,26,97,31,Normal
352,352,94,26,97,29,Normal
353,353,94,26,97,29,Normal
354,354,94,26,97,29,Normal
355,355,94,26,97,29,Normal
356,356,94,26,97,42,Abnormal
357,357,94,26,97,42,Abnormal
358,358,94,26,97,29,Normal
359,359,94,26,97,29,Normal
360,360,94,26,97,29,Normal
361,361,95,26,97,29,Normal
362,362,94,26,97,41,Abnormal
363,363,94,24,97,41,Abnormal
364,364,94,24,97,29,Normal
365,365,94,25,97,29,Normal
366,366,94,25,97,42,Abnormal
367,367,94,25,97,42,Abnormal
368,368,109,21,99,36,Abnormal
369,369,109,21,99,36,Abnormal
370,370,111,21,99,36,Abnormal
371,371,109,21,99,36,Abnormal
372,372,109,21,100,36,Abnormal
373,373,109,21,100,36,Abnormal
374,374,110,21,100,36,Abnormal
375,375,109,21,100,36,Abnormal
376,376,109,21,99,36,Abnormal
377,377,109,21,99,37,Abnormal
378,378,109,21,99,37,Abnormal
379,379,109,21,99,36,Abnormal
380,380,107,21,99,36,Abnormal
381,381,109,21,99,36,Abnormal
382,382,109,20,99,36,Abnormal
383,383,109,20,99,36,Abnormal
384,384,109,20,99,36,Abnormal
385,385,109,21,99,36,Abnormal
386,386,109,21,99,36,Abnormal
387,387,109,21,99,36,Abnormal
388,388,109,20,99,36,Abnormal
389,389,109,20,99,36,Abnormal
390,390,109,20,99,36,Abnormal
391,391,109,20,99,36,Abnormal
392,392,109,20,99,36,Abnormal
393,393,109,20,99,37,Abnormal
394,394,109,19,99,37,Abnormal
395,395,109,19,99,37,Abnormal
396,396,109,19,99,37,Abnormal
397,397,109,19,99,37,Abnormal
398,398,109,20,99,37,Abnormal
399,399,109,20,99,36,Abnormal
400,400,108,20,99,36,Abnormal
401,401,108,19,99,37,Abnormal
402,402,108,19,99,37,Abnormal
403,403,108,19,99,37,Abnormal
404,404,108,19,99,37,Abnormal
405,405,108,19,99,37,Abnormal
406,406,109,19,99,37,Abnormal
407,407,108,19,99,37,Abnormal
408,408,109,19,99,37,Abnormal
409,409,109,19,99,37,Abnormal
410,410,109,19,99,37,Abnormal
411,411,109,18,99,37,Abnormal
412,412,109,18,99,37,Abnormal
413,413,108,18,99,37,Abnormal
414,414,108,18,99,37,Abnormal
415,415,108,18,99,37,Abnormal
416,416,108,18,99,37,Abnormal
417,417,108,19,99,37,Abnormal
418,418,108,19,100,37,Abnormal
419,419,108,19,100,38,Abnormal
420,420,108,19,100,38,Abnormal
421,421,108,19,100,37,Abnormal
422,422,108,19,100,37,Abnormal
423,423,108,19,100,37,Abnormal
424,424,108,19,99,37,Abnormal
425,425,108,19,99,37,Abnormal
426,426,108,19,99,37,Abnormal
427,427,108,19,99,37,Abnormal
428,428,108,19,99,37,Abnormal
429,429,108,19,99,38,Abnormal
430,430,108,19,99,38,Abnormal
431,431,108,19,99,37,Abnormal
432,432,108,19,99,37,Abnormal
433,433,108,19,99,38,Abnormal
434,434,108,19,99,38,Abnormal
435,435,108,19,99,37,Abnormal
436,436,108,19,99,37,Abnormal
437,437,108,19,99,38,Abnormal
438,438,108,19,99,38,Abnormal
439,439,108,19,99,37,Abnormal
440,440,108,19,99,37,Abnormal
441,441,108,19,99,37,Abnormal
442,442,108,19,99,37,Abnormal
443,443,108,19,99,37,Abnormal
444,444,108,19,99,37,Abnormal
445,445,108,19,99,38,Abnormal
446,446,108,19,99,38,Abnormal
447,447,108,19,99,37,Abnormal
448,448,108,19,99,37,Abnormal
449,449,108,19,99,38,Abnormal
450,450,108,19,99,38,Abnormal
451,451,108,19,99,37,Abnormal
452,452,108,19,99,37,Abnormal
453,453,108,19,99,37,Abnormal
454,454,108,19,99,37,Abnormal
455,455,108,19,99,37,Abnormal
456,456,108,19,100,37,Abnormal
457,457,108,19,100,36,Abnormal
458,458,108,19,100,36,Abnormal
459,459,108,19,100,36,Abnormal
460,460,108,19,100,36,Abnormal
461,461,108,19,100,36,Abnormal
462,462,108,19,100,36,Abnormal
463,463,108,20,99,37,Abnormal
464,464,108,20,99,37,Abnormal
465,465,108,20,99,36,Abnormal
466,466,108,21,99,36,Abnormal
467,467,108,21,99,37,Abnormal
468,468,108,21,99,37,Abnormal
469,469,108,21,99,38,Abnormal
470,470,108,21,99,38,Abnormal
471,471,108,21,99,37,Abnormal
472,472,108,21,99,37,Abnormal
473,473,108,21,99,37,Abnormal
474,474,108,21,99,37,Abnormal
475,475,108,21,99,37,Abnormal
476,476,108,21,99,37,Abnormal
477,477,108,21,99,38,Abnormal
478,478,108,21,99,38,Abnormal
479,479,108,21,99,37,Abnormal
480,480,108,21,99,37,Abnormal
0,0,83,17,93,37,Abnormal
1,1,83,17,93,37,Abnormal
2,2,83,17,93,37,Abnormal
